Message type,Repeat indicator,MMSI,Navigational status,"Rate of Turn
(ROT)","Speed of ground
(SOG)",Position Accuracy,Longitude,Latitude,"Course of ground
(COG)","True Heading
(HDG)",Time Stamp,"Reserved for
regional
applications",Spare,Raim flag,Radio status,Vessel Name,Type
4,0,4405505,1,249,66.4,1,12.925,37.825,187.6,15,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,13.062,37.82,187.8,151,32,0,0,0,115260,,
4,0,4405505,1,249,66.4,1,13.983,36.7,187.8,223,32,0,0,0,115251,,
4,0,4405505,1,249,66.4,1,14.154,37.828,187.8,103,32,0,0,0,98323,,
4,0,4405505,1,249,66.4,1,14.236,37.853,187.8,103,32,0,0,0,98679,,
4,0,4405505,1,249,66.4,1,14.591,37.82,187.8,319,32,0,0,0,65555,,
4,0,4405505,1,249,66.4,1,14.673,37.82,187.8,343,32,0,0,0,65911,,
4,0,4405505,1,249,66.4,1,15.294,36.71,187.8,367,32,0,0,0,16920,,
4,0,4405505,1,249,66.4,1,15.465,36.715,187.8,319,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,15.512,36.72,187.8,223,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,15.731,37.828,187.8,247,32,0,0,0,115255,,
4,0,4405505,1,249,66.4,1,15.902,37.83,187.8,415,32,0,0,0,98323,,
4,0,4405505,1,249,66.4,1,15.983,37.82,187.8,439,32,0,0,0,98679,,
4,0,4405505,1,249,66.4,1,15.949,36.712,187.8,391,32,0,0,0,99429,,
4,0,4405505,1,249,66.4,1,16.202,37.787,187.8,295,32,0,0,0,82482,,
4,0,4405505,1,249,66.4,1,16.386,36.715,187.8,415,32,0,0,0,66661,,
4,0,4405505,1,249,66.4,1,16.639,36.715,187.8,343,32,0,0,0,49724,,
4,0,4405505,1,249,66.4,1,16.605,36.71,187.8,319,32,0,0,0,49732,,
4,0,4405505,1,249,66.4,1,16.823,36.71,187.8,295,32,0,0,0,33893,,
4,0,4405505,1,249,66.4,1,17.042,36.722,187.8,343,32,0,0,0,16952,,
4,0,4405505,1,249,66.4,1,17.042,36.715,187.8,247,32,0,0,0,16952,,
4,0,4405505,1,249,66.4,1,17.478,37.84,187.8,343,32,0,0,0,115200,,
4,0,4405505,1,249,66.4,1,17.868,37.861,187.8,7,32,0,0,0,82497,,
4,0,4405505,1,249,66.4,1,18.086,37.881,187.7,327,32,0,0,0,65555,,
4,0,4405505,1,249,66.4,1,18.134,37.856,187.6,7,32,0,0,0,66661,,
4,0,4405505,1,249,66.4,1,18.134,37.848,187.6,31,32,0,0,0,67036,,
4,0,4405505,1,249,66.4,1,18.523,37.825,187.8,415,32,0,0,0,32787,,
4,0,4405505,1,249,66.4,1,18.571,37.82,187.8,439,32,0,0,0,33893,,
4,0,4405505,1,249,66.4,1,18.789,37.776,187.8,463,32,0,0,0,16984,,
4,0,4405505,1,249,66.4,1,19.008,37.84,187.8,343,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,19.226,36.722,187.8,175,32,0,0,0,115270,,
4,0,4405505,1,249,66.4,1,19.26,37.82,187.8,151,32,0,0,0,115247,,
4,0,4405505,1,249,66.4,1,19.397,37.853,187.8,295,32,0,0,0,98323,,
4,0,4405505,1,249,66.4,1,19.479,37.861,187.8,367,32,0,0,0,98679,,
4,0,4405505,1,249,66.4,1,19.513,37.858,187.8,343,32,0,0,0,99054,,
4,0,4405505,1,249,66.4,1,19.615,37.851,187.8,295,32,0,0,0,82515,,
4,0,4405505,1,249,66.4,1,19.697,37.828,187.8,151,32,0,0,0,82480,,
4,0,4405505,1,249,66.4,1,19.881,37.82,187.7,495,32,0,0,0,66661,,
4,0,4405505,1,249,66.4,1,14.154,36.712,187.8,175,32,0,0,0,17012,,
4,0,4405505,1,249,66.4,1,14.017,37.789,187.8,7,32,0,0,0,17016,,
4,0,4405505,1,249,66.4,1,13.983,37.784,187.8,7,32,0,0,0,17016,,
4,0,4405505,1,249,66.4,1,21.144,37.838,187.8,103,32,0,0,0,98323,,
4,0,4405505,1,249,66.4,1,21.663,36.725,187.8,391,32,0,0,0,65911,,
4,0,4405505,1,249,66.4,1,21.848,37.843,187.8,343,32,0,0,0,49719,,
4,0,4405505,1,249,66.4,1,22.319,36.7,187.8,79,32,0,0,0,17048,,
4,0,4405505,1,249,66.4,1,22.284,36.707,187.8,31,32,0,0,0,17048,,
4,0,4405505,1,249,66.4,1,22.537,36.71,187.8,7,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,23.192,37.822,187.8,175,32,0,0,0,82478,,
4,0,4405505,1,249,66.4,1,23.547,36.72,187.6,23,32,0,0,0,49751,,
4,0,4405505,1,249,66.4,1,23.848,36.715,187.8,439,32,0,0,0,33143,,
4,0,4405505,1,249,66.4,1,24.203,36.7,187.8,31,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,24.285,36.72,187.8,247,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,24.64,37.83,187.7,495,32,0,0,0,98323,,
4,0,4405505,1,249,66.4,1,24.722,36.712,187.6,23,32,0,0,0,98679,,
4,0,4405505,1,249,66.4,1,24.687,36.702,187.8,7,32,0,0,0,99429,,
4,0,4405505,1,249,66.4,1,25.377,36.712,187.8,127,32,0,0,0,49718,,
4,0,4405505,1,249,66.4,1,25.513,36.715,187.8,151,32,0,0,0,32787,,
4,0,4405505,1,249,66.4,1,25.595,36.71,187.8,127,32,0,0,0,33143,,
4,0,4405505,1,249,66.4,1,26.032,37.781,187.6,31,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,26.169,37.83,187.8,79,32,0,0,0,115264,,
4,0,4405505,1,249,66.4,1,26.217,36.712,187.7,399,32,0,0,0,115268,,
4,0,4405505,1,249,66.4,1,26.872,36.71,187.8,175,32,0,0,0,66661,,
4,0,4405505,1,249,66.4,1,28.401,36.7,187.8,31,32,0,0,0,17416,,
4,0,4405505,1,249,66.4,1,28.79,36.702,187.8,127,32,0,0,0,115298,,
4,0,4405505,1,249,66.4,1,29.056,37.789,187.8,367,32,0,0,0,99429,,
4,0,4405505,1,249,66.4,1,29.309,36.71,187.8,319,32,0,0,0,82489,,
4,0,4405505,1,249,66.4,1,29.275,36.715,187.8,343,32,0,0,0,82499,,
4,0,4405505,1,249,66.4,1,29.712,36.712,187.8,319,32,0,0,0,49725,,
4,0,4405505,1,249,66.4,1,30.586,36.712,187.8,151,32,0,0,0,115259,,
4,0,4405505,1,249,66.4,1,31.712,37.781,187.8,319,32,0,0,0,33143,,
4,0,4405505,1,249,66.4,1,31.678,36.712,187.8,343,32,0,0,0,33893,,
4,0,4405505,1,249,66.4,1,31.931,36.707,187.8,223,32,0,0,0,17480,,
4,0,4405505,1,249,66.4,1,32.149,37.789,187.8,127,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,33.241,36.702,187.8,415,32,0,0,0,49719,,
4,0,4405505,1,249,66.4,1,33.46,36.7,187.8,55,32,0,0,0,33143,,
4,0,4405505,1,249,66.4,1,33.426,36.725,187.8,127,32,0,0,0,33893,,
4,0,4405505,1,249,66.4,1,34.081,36.715,187.6,15,32,0,0,0,115242,,
4,0,4405505,1,249,66.4,1,27.998,37.82,187.8,31,32,0,0,0,82480,,
4,0,4405505,1,249,66.4,1,34.989,37.789,187.8,199,32,0,0,0,49718,,
4,0,4405505,1,249,66.4,1,35.426,37.792,187.6,15,32,0,0,0,17544,,
4,0,4405505,1,249,66.4,1,35.61,36.7,187.8,343,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,27.964,36.712,187.8,463,32,0,0,0,49711,,
4,0,4405505,1,249,66.4,1,38.887,36.71,187.8,415,32,0,0,0,17608,,
4,0,4405505,1,249,66.4,1,39.276,37.781,187.8,415,32,0,0,0,115275,,
4,0,4405505,1,249,66.4,1,42.553,37.82,187.8,247,32,0,0,0,65555,,
4,0,4405505,1,249,66.4,1,42.99,36.7,187.8,463,32,0,0,0,32787,,
4,0,4405505,1,249,66.4,1,43.864,36.71,187.8,463,32,0,0,0,98323,,
4,0,4405505,1,249,66.4,1,43.911,37.784,187.8,463,32,0,0,0,99429,,
4,0,4405505,1,249,66.4,1,44.082,37.784,187.9,23,32,0,0,0,82506,,
4,0,4405505,1,249,66.4,1,45.693,37.828,187.8,415,32,0,0,0,98679,,
4,0,4405505,1,249,66.4,1,46.348,37.83,187.8,439,32,0,0,0,49709,,
4,0,4405505,1,249,66.4,1,46.922,37.838,187.8,511,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,46.97,37.82,187.8,487,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,47.659,37.82,187.8,343,32,0,0,0,82464,,
4,0,4405505,1,249,66.4,1,47.796,37.822,187.8,367,32,0,0,0,65555,,
4,0,4405505,1,249,66.4,1,42.116,37.822,187.9,71,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,50.417,36.715,187.8,79,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,50.499,36.722,187.7,495,32,0,0,0,2250,,
4,0,4405505,1,249,66.4,1,51.154,36.7,187.8,175,32,0,0,0,82471,,
4,0,4405505,1,249,66.4,1,51.12,36.71,187.8,151,32,0,0,0,82476,,
4,0,4405505,1,249,66.4,1,51.557,37.82,187.8,31,32,0,0,0,49700,,
4,0,4405505,1,249,66.4,1,51.728,36.712,187.8,175,32,0,0,0,32787,,
4,0,4405505,1,249,66.4,1,53.305,37.84,187.8,247,32,0,0,0,49664,,
4,0,4405505,1,249,66.4,1,53.475,37.84,187.8,295,32,0,0,0,32787,,
4,0,4405505,1,249,66.4,1,53.557,37.848,187.8,367,32,0,0,0,33143,,
48,1,201459744,8,32,52,0,113.623,0,0,0,0,0,0,0,0,,
1,0,229751000,0,0,0.1,1,129.402,35.476,58.8,256,28,0,2,0,2220,EDDA FORTIS,Offshore Support Vesse
1,0,229751000,0,0,0.1,1,129.402,35.476,180.9,271,38,0,2,0,34977,,
1,0,229751000,0,0,0.1,1,129.402,35.476,169.2,271,32,0,2,0,16620,,
1,0,229751000,0,0,0.1,1,129.402,35.476,4.8,271,58,0,2,0,99014,,
1,0,229751000,0,0,0.1,1,129.402,35.476,95.3,256,9,0,2,0,2241,,
1,0,229751000,0,0,0,1,129.402,35.476,155.6,0,19,0,2,0,67015,,
1,0,229751000,0,0,0,1,129.402,35.476,39.6,15,38,0,2,0,16620,,
1,0,229751000,0,0,0,1,129.402,35.476,163.6,15,32,0,2,0,2255,,
1,0,229751000,0,0,0.1,1,129.402,35.476,325.1,271,58,0,2,0,82339,,
1,0,229751000,0,0,0.1,1,129.402,35.476,81.9,256,8,0,2,0,66624,,
1,0,229751000,0,0,0,1,129.402,35.476,283.5,256,27,0,2,0,100109,,
1,0,229751000,0,0,0,1,129.402,35.476,342.8,271,38,0,2,0,2226,,
1,0,229751000,0,0,0,1,129.402,35.476,311.2,15,32,0,2,0,82338,,
1,0,229751000,0,0,0,1,129.402,35.476,59.1,271,58,0,2,0,66246,,
1,0,229751000,0,0,0.1,1,129.402,35.476,200.4,256,8,0,2,0,49568,,
1,0,229751000,0,0,0.1,1,129.402,35.476,105.6,256,19,0,2,0,34247,,
1,0,229751000,0,0,0,1,129.402,35.476,256.3,256,27,0,2,0,82304,,
1,0,229751000,0,0,0.1,1,129.402,35.476,174.9,271,37,0,2,0,100489,,
1,0,229751000,0,0,0.1,1,129.402,35.476,180.7,271,32,0,2,0,65841,,
1,0,229751000,0,0,0,1,129.402,35.476,112.5,271,58,0,2,0,49564,,
1,0,229751000,0,0,0,1,129.402,35.476,23.6,0,8,0,2,0,33856,,
1,0,229751000,0,0,0,1,129.402,35.476,357.7,256,19,0,2,0,16904,,
1,0,229751000,0,0,0,1,129.402,35.476,11.3,256,27,0,2,0,67341,,
1,0,229751000,0,0,0.1,1,129.402,35.476,46,15,32,0,2,0,49557,,
1,0,229751000,0,0,0.1,1,129.402,35.476,88,256,8,0,2,0,16908,,
1,0,229751000,0,0,0.1,1,129.402,35.476,157.1,256,19,0,2,0,2228,,
3,0,229751000,0,0,0.1,1,129.402,35.476,21.9,256,27,0,2,0,23571,,
1,0,229751000,0,0,0,1,129.402,35.476,149.9,271,38,0,2,0,67721,,
1,0,229751000,0,0,0,1,129.402,35.476,132,15,32,0,2,0,33073,,
1,0,229751000,0,0,0.1,1,129.402,35.476,236,15,58,0,2,0,16912,,
1,0,229751000,0,0,0.1,1,129.402,35.476,267.2,0,8,0,2,0,2250,,
1,0,229751000,0,0,0,1,129.402,35.476,257.3,256,18,0,2,0,66993,,
1,0,229751000,0,0,0,1,129.402,35.476,48.1,271,38,0,2,0,49553,,
1,0,229751000,0,0,0,1,129.402,35.476,192.1,271,32,0,2,0,16916,,
1,0,229751000,0,0,0.1,1,129.402,35.476,28.4,256,18,0,2,0,49553,,
1,0,229751000,0,0,0,1,129.402,35.476,35.1,256,27,0,2,0,16916,,
1,0,229751000,0,0,0.1,1,129.402,35.476,258.8,271,38,0,2,0,34953,,
1,0,229751000,0,0,0.1,1,129.402,35.476,24.4,15,32,0,2,0,2285,,
1,0,229751000,0,0,0,1,129.402,35.476,29.3,271,58,0,2,0,82323,,
1,0,229751000,0,0,0,1,129.402,35.476,236,0,18,0,2,0,34225,,
1,0,229751000,0,0,0.1,1,129.402,35.476,13.1,256,27,0,2,0,2231,,
1,0,229751000,0,0,0.1,1,129.402,35.476,127.6,271,38,0,2,0,16920,,
1,0,229751000,0,0,0.1,1,129.402,35.476,153.7,271,48,0,2,0,115095,,
1,0,229751000,0,0,0,1,129.402,35.476,18,256,18,0,2,0,16924,,
1,0,229751000,0,0,0.1,1,129.402,35.476,91.5,256,27,0,2,0,67322,,
1,0,229751000,0,0,0.1,1,129.402,35.476,126,271,38,0,2,0,2275,,
1,0,229751000,0,0,0.1,1,129.402,35.476,251.6,15,48,0,2,0,98644,,
1,0,229751000,0,0,0,1,129.402,35.476,274.9,271,58,0,2,0,49558,,
1,0,229751000,0,0,0.1,1,129.402,35.476,239.9,256,8,0,2,0,49559,,
1,0,229751000,0,0,0.1,1,129.402,35.476,168.8,256,18,0,2,0,2241,,
1,0,229751000,0,0,0.1,1,129.402,35.476,63.7,256,27,0,2,0,49561,,
1,0,229751000,0,0,0.1,1,129.402,35.476,223.2,15,38,0,2,0,82328,,
1,0,229751000,0,0,0,1,129.402,35.476,214.9,271,48,0,2,0,82328,,
1,0,229751000,0,0,0.1,1,129.402,35.476,206.8,0,18,0,2,0,99712,,
1,0,229751000,0,0,0.1,1,129.402,35.476,155.7,256,27,0,2,0,34554,,
3,0,229751000,0,0,0.1,1,129.402,35.476,281.5,271,38,0,2,0,15651,,
1,0,229751000,0,0,0.1,1,129.402,35.476,43.9,271,48,0,2,0,65876,,
1,0,229751000,0,0,0,1,129.402,35.476,88.3,256,8,0,2,0,16896,,
1,0,229751000,0,0,0.1,1,129.402,35.476,204.5,256,18,0,2,0,82329,,
1,0,229751000,0,0,0,1,129.402,35.476,120.4,271,38,0,2,0,49560,,
1,0,229751000,0,0,0.1,1,129.402,35.476,153.3,271,48,0,2,0,49560,,
1,0,229751000,0,0,0.1,1,129.402,35.476,341.5,271,58,0,2,0,2274,,
1,0,229751000,0,0,0,1,129.402,35.476,85.5,256,8,0,2,0,2254,,
1,0,229751000,0,0,0,1,129.402,35.476,357.2,256,18,0,2,0,66944,,
1,0,229751000,0,0,0,1,129.402,35.476,191.6,256,27,0,2,0,2284,,
1,0,229751000,0,0,0.1,1,129.402,35.476,134.9,271,38,0,2,0,34978,,
1,0,229751000,0,0,0.1,1,129.402,35.476,3.2,271,59,0,2,0,99033,,
1,0,229751000,0,0,0.1,1,129.402,35.476,149.6,0,8,0,2,0,66628,,
1,0,229751000,0,0,0.1,1,129.402,35.476,0,0,28,0,2,0,67356,,
1,0,229751000,0,0,0,1,129.402,35.476,4.9,271,38,0,2,0,16944,,
1,0,229751000,0,0,0.1,1,129.402,35.476,129.1,271,59,0,2,0,82328,,
1,0,229751000,0,0,0,1,129.402,35.476,310,256,8,0,2,0,49559,,
1,0,229751000,0,0,0,1,129.402,35.476,175.5,256,18,0,2,0,34176,,
1,0,229751000,0,0,0,1,129.402,35.476,296,0,28,0,2,0,49559,,
1,0,229751000,0,0,0,1,129.402,35.476,321.6,15,38,0,2,0,2219,,
1,0,229751000,0,0,0,1,129.402,35.476,124.8,271,48,0,2,0,2242,,
1,0,229751000,0,0,0,1,129.402,35.476,223.2,271,59,0,2,0,66265,,
1,0,229751000,0,0,0,1,129.402,35.476,268.7,256,8,0,2,0,33860,,
1,0,229751000,0,0,0,1,129.402,35.476,197.5,256,18,0,2,0,16952,,
1,0,229751000,0,0,0.1,1,129.402,35.476,318.4,0,28,0,2,0,34588,,
1,0,229751000,0,0,0.1,1,129.402,35.476,198.8,271,48,0,2,0,49558,,
1,0,229751000,0,0,0.1,1,129.402,35.476,245.5,271,59,0,2,0,49558,,
1,0,229751000,0,0,0,1,129.402,35.476,321.2,0,8,0,2,0,16956,,
1,0,229751000,0,0,0.1,1,129.402,35.476,53.5,256,18,0,2,0,2275,,
3,0,229751000,0,0,0.1,1,129.402,35.476,111.2,256,28,0,2,0,20531,,
1,0,229751000,0,0,0.1,1,129.402,35.476,113.1,271,37,0,2,0,67715,,
1,0,229751000,0,0,0.1,1,129.402,35.476,358.1,271,48,0,2,0,33100,,
1,0,229751000,0,0,0,1,129.402,35.476,237.2,15,59,0,2,0,33497,,
5,0,229751000,8,9,24.6,0,345.936,138.704,108.9,3,0,0,6,0,250448,,
1,0,229751000,0,0,0,1,129.402,35.476,134.9,256,8,0,2,0,2176,,
1,0,229751000,0,0,0,1,129.402,35.476,5.6,0,28,0,2,0,2224,,
1,0,229751000,0,0,0,1,129.402,35.476,295.5,271,37,0,2,0,49552,,
1,0,229751000,0,0,0.1,1,129.402,35.476,163.1,271,48,0,2,0,16964,,
1,0,229751000,0,0,0,1,129.402,35.476,189.2,271,59,0,2,0,16964,,
1,0,229751000,0,0,0.1,1,129.402,35.476,59.5,256,7,0,2,0,99362,,
1,0,229751000,0,0,0.1,1,129.402,35.476,298.4,256,18,0,2,0,99777,,
1,0,229751000,0,0,0,1,129.402,35.476,97.5,256,27,0,2,0,82325,,
1,0,229751000,0,0,0,1,129.402,35.476,155.1,271,48,0,2,0,2223,,
1,0,229751000,0,0,0,1,129.402,35.476,334,15,59,0,2,0,2243,,
1,0,229751000,0,0,0.1,1,129.402,35.476,30.1,256,7,0,2,0,82322,,
1,0,229751000,0,0,0.1,1,129.402,35.476,207.6,0,18,0,2,0,82322,,
1,0,229751000,0,0,0.1,1,129.402,35.476,177.5,256,27,0,2,0,67330,,
1,0,229751000,0,0,0,1,129.402,35.476,189.6,15,32,0,2,0,65841,,
1,0,229751000,0,0,0,1,129.402,35.476,46.3,271,58,0,2,0,82321,,
1,0,229751000,0,0,0.1,1,129.402,35.476,12.7,256,7,0,2,0,66594,,
1,0,229751000,0,0,0,1,129.402,35.476,185.7,256,27,0,2,0,49553,,
1,0,229751000,0,0,0,1,129.402,35.476,79.6,271,32,0,2,0,49552,,
1,0,229751000,0,0,0.1,1,129.402,35.476,38.7,271,58,0,2,0,66258,,
1,0,229751000,0,0,0,1,129.402,35.476,9.2,0,7,0,2,0,49555,,
1,0,229751000,0,0,0.1,1,129.402,35.476,155.2,256,18,0,2,0,49554,,
1,0,229751000,0,0,0,1,129.402,35.476,349.2,0,27,0,2,0,34562,,
1,0,229751000,0,0,0.1,1,129.402,35.476,327.5,271,37,0,2,0,100486,,
1,0,229751000,0,0,0,1,129.402,35.476,246,15,32,0,2,0,33073,,
1,0,229751000,0,0,0.1,1,129.402,35.476,178.8,15,58,0,2,0,49551,,
1,0,229751000,0,0,0.1,1,129.402,35.476,339.7,256,7,0,2,0,33826,,
1,0,229751000,0,0,0.1,1,129.402,35.476,11.3,256,18,0,2,0,34241,,
1,0,229751000,0,0,0.2,1,129.402,35.476,164,0,27,0,2,0,16980,,
3,0,229751000,0,0,0,1,129.402,35.476,143.7,271,37,0,2,0,16915,,
1,0,229751000,0,0,0,1,129.402,35.476,288.3,271,32,0,2,0,16984,,
1,0,229751000,0,0,0.1,1,129.402,35.476,52.5,271,58,0,2,0,33490,,
5,0,229751000,8,9,24.6,0,345.936,138.704,108.9,3,0,0,6,0,250448,,
1,0,229751000,0,0,0,1,129.402,35.476,188.4,0,7,0,2,0,16984,,
1,0,229751000,0,0,0,1,129.402,35.476,42.8,256,27,0,2,0,2305,,
1,0,229751000,0,0,0.1,1,129.402,35.476,6.1,271,37,0,2,0,67718,,
1,0,229751000,0,0,0.1,1,129.402,35.476,190.7,271,32,0,2,0,2292,,
1,0,229751000,0,0,0.1,1,129.402,35.476,187.9,271,58,0,2,0,16988,,
1,0,229751000,0,0,0.1,1,129.402,35.476,22,0,7,0,2,0,2294,,
1,0,229751000,0,0,0.1,1,129.402,35.476,336.3,256,18,0,2,0,2225,,
1,0,229751000,0,0,0.1,1,129.402,35.476,177.1,256,28,0,2,0,82322,,
1,0,229751000,0,0,0,1,129.402,35.476,164.3,271,37,0,2,0,49553,,
1,0,229751000,0,0,0,1,129.402,35.476,27.6,271,48,0,2,0,115088,,
1,0,229751000,0,0,0.1,1,129.402,35.476,339.1,271,58,0,2,0,2230,,
1,0,229751000,0,0,0.1,1,129.402,35.476,179.3,256,8,0,2,0,66638,,
1,0,229751000,0,0,0,1,129.402,35.476,270.4,0,18,0,2,0,99712,,
1,0,229751000,0,0,0.1,1,129.402,35.476,316,256,28,0,2,0,67385,,
1,0,229751000,0,0,0,1,129.402,35.476,211.2,15,37,0,2,0,34950,,
1,0,229751000,0,0,0,1,129.402,35.476,192.4,271,48,0,2,0,98651,,
1,0,229751000,0,0,0,1,129.402,35.476,315.7,271,58,0,2,0,66238,,
1,0,229751000,0,0,0.1,1,129.402,35.476,6.9,256,8,0,2,0,49554,,
1,0,229751000,0,0,0.1,1,129.402,35.476,350.4,0,18,0,2,0,82321,,
1,0,229751000,0,0,0.1,1,129.402,35.476,166.9,256,28,0,2,0,49554,,
1,0,229751000,0,0,0.1,1,129.402,35.476,340.8,271,37,0,2,0,16996,,
1,0,229751000,0,0,0.1,1,129.402,35.476,353.1,271,48,0,2,0,82319,,
1,0,229751000,0,0,0,1,129.402,35.476,272.9,256,8,0,2,0,33870,,
1,0,229751000,0,0,0,1,129.402,35.476,328.4,0,18,0,2,0,66944,,
1,0,229751000,0,0,0,1,129.402,35.476,256.3,271,37,0,2,0,2283,,
1,0,229751000,0,0,0,1,129.402,35.476,311.3,271,58,0,2,0,33470,,
1,0,229751000,0,0,0,1,129.402,35.476,350.5,256,8,0,2,0,17004,,
1,0,229751000,0,0,0,1,129.402,35.476,146.4,0,18,0,2,0,49550,,
3,0,229751000,0,0,0,1,129.402,35.476,180.9,256,28,0,2,0,22963,,
1,0,229751000,0,0,0,1,129.402,35.476,239.7,271,38,0,2,0,100519,,
1,0,229751000,0,0,0,1,129.402,35.476,270.4,15,48,0,2,0,49550,,
1,0,229751000,0,0,0.1,1,129.402,35.476,156.9,271,58,0,2,0,17008,,
5,0,229751000,8,9,24.6,0,345.936,138.704,108.9,3,0,0,6,0,250448,,
1,0,229751000,0,0,0.1,1,129.402,35.476,331.3,256,8,0,2,0,2180,,
1,0,229751000,0,0,0,1,129.402,35.476,260.8,0,28,0,2,0,2201,,
1,0,229751000,0,0,0,1,129.402,35.476,274,15,38,0,2,0,82320,,
1,0,229751000,0,0,0.1,1,129.402,35.476,84,271,48,0,2,0,33115,,
1,0,229751000,0,0,0,1,129.402,35.476,104.4,15,58,0,2,0,2244,,
1,0,229751000,0,0,0,1,129.402,35.476,12.5,256,7,0,2,0,82323,,
1,0,229751000,0,0,0,1,129.402,35.476,324.9,256,18,0,2,0,17012,,
1,0,229751000,0,0,0,1,129.402,35.476,72,256,27,0,2,0,49554,,
1,0,229751000,0,0,0,1,129.402,35.476,155.3,271,48,0,2,0,17016,,
1,0,229751000,0,0,0,1,129.402,35.476,157.6,271,58,0,2,0,82322,,
1,0,229751000,0,0,0.1,1,129.402,35.476,139.2,0,7,0,2,0,66568,,
1,0,229751000,0,0,0,1,129.402,35.476,78.1,256,18,0,2,0,2276,,
1,0,229751000,0,0,0.1,1,129.402,35.476,282.1,271,48,0,2,0,2176,,
1,0,229751000,0,0,0,1,129.402,35.476,338.5,271,58,0,2,0,66232,,
1,0,229751000,0,0,0,1,129.402,35.476,271.9,256,7,0,2,0,49550,,
1,0,229751000,0,0,0,1,129.402,35.476,92.7,256,18,0,2,0,67010,,
1,0,229751000,0,0,0,1,129.402,35.476,103.2,256,27,0,2,0,17020,,
1,0,229751000,0,0,0,1,129.402,35.476,84.8,271,32,0,2,0,115084,,
1,0,229751000,0,0,0.1,1,129.402,35.476,120.9,271,58,0,2,0,49548,,
1,0,229751000,0,0,0,1,129.402,35.476,115.9,256,6,0,2,0,33800,,
1,0,229751000,0,0,0.1,1,129.402,35.476,132,0,18,0,2,0,49548,,
1,0,229751000,0,0,0.1,1,129.402,35.476,20.9,256,27,0,2,0,2240,,
1,0,229751000,0,0,0.1,1,129.402,35.476,50.5,271,38,0,2,0,17024,,
1,0,229751000,0,0,0.1,1,129.402,35.476,182.4,271,32,0,2,0,98606,,
1,0,229751000,0,0,0.1,1,129.402,35.476,171.2,271,58,0,2,0,33464,,
1,0,229751000,0,0,0,1,129.402,35.476,96.5,256,6,0,2,0,17028,,
1,0,229751000,0,0,0,1,129.402,35.476,96,256,18,0,2,0,34242,,
1,0,229751000,0,0,0,1,129.402,35.476,12.8,256,27,0,2,0,67355,,
1,0,229751000,0,0,0,1,129.402,35.476,282.8,271,38,0,2,0,2247,,
1,0,229751000,0,0,0,1,129.402,35.476,40.4,15,32,0,2,0,82313,,
1,0,229751000,0,0,0.1,1,129.402,35.476,41.2,256,6,0,2,0,2253,,
5,0,229751000,8,9,24.6,0,345.936,138.704,108.9,3,0,0,6,0,250448,,
1,0,229751000,0,0,0.1,1,129.402,35.476,47.2,0,18,0,2,0,17032,,
1,0,229751000,0,0,0.1,1,129.402,35.476,127.1,256,27,0,2,0,49548,,
1,0,229751000,0,0,0,1,129.402,35.476,289.1,271,38,0,2,0,49547,,
1,0,229751000,0,0,0,1,129.402,35.476,314.1,271,32,0,2,0,65838,,
1,0,229751000,0,0,0.1,1,129.402,35.476,166.7,271,58,0,2,0,2267,,
1,0,229751000,0,0,0,1,129.402,35.476,177.6,256,18,0,2,0,2253,,
1,0,229751000,0,0,0.1,1,129.402,35.476,5.7,256,27,0,2,0,34587,,
1,0,229751000,0,0,0.1,1,129.402,35.476,22.3,271,58,0,2,0,115081,,
1,0,229751000,0,0,0.1,1,129.402,35.476,50.1,256,7,0,2,0,33803,,
1,0,229751000,0,0,0,1,129.402,35.476,287.6,256,18,0,2,0,67013,,
1,0,229751000,0,0,0.1,1,129.402,35.476,343.5,256,27,0,2,0,17040,,
1,0,229751000,0,0,0,1,129.402,35.476,15.6,15,38,0,2,0,17040,,
1,0,229751000,0,0,0.1,1,129.402,35.476,167.6,15,32,0,2,0,33070,,
1,0,229751000,0,0,0,1,129.402,35.476,228,271,58,0,2,0,99017,,
1,0,229751000,0,0,0.1,1,129.402,35.476,7.6,0,7,0,2,0,17044,,
1,0,229751000,0,0,0,1,129.402,35.476,83.3,256,18,0,2,0,49547,,
1,0,229751000,0,0,0.1,1,129.402,35.476,4.8,256,27,0,2,0,2255,,
1,0,229751000,0,0,0,1,129.402,35.476,338.8,271,32,0,2,0,17048,,
1,0,229751000,0,0,0.1,1,129.402,35.476,41.1,256,7,0,2,0,2240,,
1,0,229751000,0,0,0,1,129.402,35.476,275.1,256,18,0,2,0,34245,,
1,0,229751000,0,0,0.1,1,129.402,35.476,172.7,256,28,0,2,0,67360,,
